id,email,email2,id2,sentiment,date
5,48,34,77,647,1999-08-30
44,78,43,33,204,2018-01-02
10,46,5,39,542,1977-02-12
35,80,91,1,36,1937-03-16
23,10,81,89,452,1914-02-25
38,42,4,19,109,1972-08-27
1,70,18,57,989,1936-06-06
84,48,40,65,448,2001-04-17
48,89,15,53,354,1992-08-25
87,77,86,34,592,1996-04-16
34,22,80,56,878,1935-12-21
30,16,49,61,925,2003-05-25
9,64,46,88,678,1998-05-26
80,39,72,61,298,2013-06-10
59,71,72,85,5,1997-12-13
47,54,75,37,899,1973-08-01
29,62,52,53,102,1929-06-04
71,3,45,78,855,1962-05-21
75,2,45,39,278,1941-02-11
13,88,83,98,54,1908-06-18
84,64,14,64,38,1917-02-01
16,79,25,14,384,1948-11-17
70,73,64,49,373,1953-01-08
29,23,4,93,558,1927-05-01
63,43,57,40,977,1956-08-23
15,65,68,60,426,1912-05-11
83,95,21,1,483,2007-02-12
42,55,24,1,68,1925-01-20
34,33,67,64,430,2013-01-21
69,80,32,96,204,1948-04-16
3,84,68,42,969,1945-06-30
55,23,98,39,213,2016-06-26
83,48,23,20,34,1909-03-01
22,28,71,96,503,1978-02-09
83,20,15,1,786,1939-07-14
4,91,44,78,894,1945-12-15
69,25,53,47,1,1961-09-29
92,8,97,7,676,1997-07-31
80,17,28,5,226,1914-04-24
24,24,79,55,819,1981-12-25
40,27,52,11,428,1910-04-17
85,98,22,17,771,1945-05-17
70,95,21,89,116,2007-02-15
39,50,7,47,254,1948-04-27
95,47,60,98,572,1924-07-09
31,66,92,14,86,1956-10-21
67,51,60,40,37,1979-05-09
47,69,96,79,576,1972-05-04
87,19,52,55,183,2019-11-04
77,82,90,97,148,1945-02-02
28,45,39,30,819,1994-12-07
50,68,8,66,751,1993-04-27
97,8,80,87,332,2014-08-03
66,16,60,69,994,1916-09-08
7,79,91,97,86,1986-01-07
24,88,40,4,736,1993-05-17
26,79,93,96,936,1955-08-03
49,93,100,77,526,1950-07-20
59,88,56,67,775,1911-07-15
57,68,63,47,603,2003-07-27
100,16,43,82,692,1990-11-15
51,20,43,66,251,1985-09-27
41,7,11,90,674,1968-12-24
21,41,6,6,677,1917-07-27
41,2,9,92,788,2003-02-24
47,61,90,23,20,1972-07-03
28,71,97,52,768,1936-09-14
31,99,40,92,29,1985-10-04
96,90,6,88,154,2005-03-29
6,72,98,71,328,1983-06-18
96,63,96,64,240,1954-12-13
58,19,69,82,174,2011-09-11
97,94,49,27,934,1965-04-02
71,2,99,20,585,1924-03-09
36,50,98,90,147,1933-04-05
18,77,53,93,935,1931-03-17
33,58,5,66,726,2014-04-28
43,81,88,75,798,1985-02-03
51,91,70,55,442,1977-12-22
81,9,61,82,267,1947-11-03
2,22,73,74,712,1923-07-10
12,23,52,84,563,1960-06-23
41,22,15,22,808,1987-11-27
10,25,6,36,958,2015-09-02
6,17,88,61,758,1944-09-07
61,18,61,58,881,1913-06-09
51,5,61,9,277,1926-11-16
13,11,8,37,94,1927-10-14
73,5,37,96,982,1953-07-23
41,56,78,97,881,1991-07-14
98,6,95,50,107,1937-03-08
32,3,69,48,453,1907-04-30
70,28,86,43,121,1906-05-12
40,1,91,82,500,1915-08-16
24,65,27,10,32,1960-09-16
19,2,86,97,233,1983-05-21
94,9,28,64,344,2019-03-29
15,95,86,40,329,1958-04-24
91,73,72,86,816,1950-12-29
68,12,79,83,664,1932-06-22
73,30,48,15,89,1971-04-04
66,85,63,43,500,1956-06-14
2,86,60,2,58,1982-11-27
43,99,96,37,952,2015-12-30
82,30,96,80,910,1950-08-12
3,2,33,100,723,1978-05-05
56,32,49,75,481,1909-12-04
40,3,66,55,675,1903-02-04
66,32,24,21,682,1913-05-07
22,36,31,58,445,1946-12-16
37,37,2,5,694,1956-02-27
96,24,21,97,636,1998-05-19
13,70,84,18,271,1986-07-12
38,82,25,90,407,1973-02-25
12,46,96,90,668,1982-11-20
99,55,54,29,942,1987-12-01
31,8,13,13,533,1940-02-17
52,20,90,10,199,1902-08-23
86,77,47,80,855,1977-10-22
89,33,22,57,951,1971-03-23
47,55,56,87,169,1977-07-02
13,59,54,26,613,1923-05-05
27,29,31,20,104,1953-12-01
77,61,52,33,674,1980-08-27
14,100,45,78,959,1984-06-03
87,81,92,36,872,2006-10-19
64,85,68,96,378,1907-03-17
65,1,68,49,257,1957-10-07
53,80,87,25,535,1928-11-01
30,88,59,55,835,1955-11-19
62,87,38,74,462,1964-05-22
56,88,97,59,321,1900-04-25
86,9,93,76,234,1932-12-09
45,96,73,94,743,1938-11-23
10,66,32,90,108,1992-10-28
74,96,11,24,606,1957-11-29
79,82,72,73,785,1943-09-03
99,42,3,21,149,1948-06-02
19,27,47,1,369,1929-12-02
43,30,74,46,684,1994-03-02
74,85,49,97,269,1906-05-20
52,28,92,73,676,1996-03-05
24,80,49,6,405,2000-10-21
96,59,88,26,676,1908-03-04
12,47,58,28,913,1910-04-07
4,1,39,69,785,2004-09-17
25,43,2,63,101,1985-09-29
50,26,46,66,247,1979-01-01
63,23,77,66,898,1993-03-26
94,38,3,90,755,1906-12-14
11,29,78,16,461,1939-05-16
34,36,71,31,569,1961-01-11
37,45,66,8,100,1911-05-22
99,44,90,80,970,1940-11-09
97,90,64,6,802,2010-02-11
17,100,12,27,114,2008-09-22
40,25,24,13,101,1930-11-09
15,3,12,99,29,1948-12-06
46,84,11,13,603,1975-05-13
1,47,97,87,727,1948-03-11
60,25,23,76,645,1903-10-22
70,93,26,99,451,1956-02-20
40,7,89,27,627,1961-02-15
15,48,65,33,893,1901-05-13
3,42,94,34,334,1971-10-18
48,56,12,13,857,1974-02-19
56,49,91,1,354,1979-09-22
97,46,9,7,666,1987-11-18
70,30,1,28,58,1977-06-15
100,40,59,92,534,1921-02-28
39,10,45,22,82,1980-04-07
58,39,95,69,420,1981-10-19
23,23,78,66,955,1924-10-08
35,26,92,57,608,1931-11-29
13,73,9,21,675,2011-01-12
67,57,83,4,726,1946-01-06
45,44,40,37,699,1968-02-14
60,50,85,69,120,2005-04-03
61,31,92,68,561,1956-02-17
57,51,39,59,356,1908-12-13
98,90,7,57,268,1976-05-25
69,34,52,27,299,1928-03-07
25,82,31,98,555,1900-05-16
12,91,84,42,991,1976-08-13
35,12,47,67,343,1929-06-09
25,11,3,49,337,1908-02-05
49,70,82,29,608,1937-05-24
17,56,21,62,92,1919-11-02
93,42,6,14,658,1977-12-19
54,100,65,3,72,1939-04-24
5,74,28,59,563,1985-09-25
65,34,7,16,512,1940-03-29
11,46,39,72,298,1932-04-28
98,11,47,30,292,1956-05-28
60,90,46,93,215,1902-03-20
87,38,60,33,624,1928-10-31
23,46,93,66,595,1945-09-02
91,48,97,52,770,1966-10-11
10,55,52,70,884,1943-07-23
41,15,22,13,840,1962-03-28
26,84,45,2,10,1932-04-22
17,28,32,64,248,2008-10-27
70,65,12,11,562,1989-07-05
3,85,54,94,187,2003-02-28
84,56,35,98,249,1900-09-18
79,90,14,21,287,1962-04-19
48,45,86,24,462,2010-04-19
23,22,48,4,551,1937-11-05
41,63,9,62,748,1997-07-30
90,15,9,11,440,1916-09-08
75,60,29,44,293,1957-02-22
7,59,92,46,160,1905-09-29
97,85,86,78,716,1961-08-10
65,3,21,41,608,1966-05-28
19,92,21,66,152,2017-09-02
67,18,26,7,70,1962-03-01
27,84,93,10,11,1935-02-13
52,86,78,67,466,1967-03-07
2,33,57,17,596,2014-09-13
11,97,38,96,916,1989-12-19
82,24,98,91,179,1961-01-20
23,13,56,92,595,1937-07-17
55,99,19,97,162,1900-02-22
65,48,99,93,397,1969-08-28
63,68,18,22,670,1928-11-25
12,70,97,35,673,1903-01-02
3,52,7,89,291,1903-05-13
53,60,25,2,573,2012-09-14
25,87,27,6,187,1901-11-23
72,60,39,45,343,1969-04-08
59,3,33,73,480,2017-05-24
28,100,95,12,802,1954-05-15
47,95,45,43,257,1921-03-08
91,80,21,86,855,1910-01-16
68,88,65,33,984,1979-08-23
41,63,57,57,682,1949-12-23
69,87,65,76,124,1992-12-01
33,96,48,61,943,1953-01-18
48,34,91,38,849,1984-04-24
99,66,45,40,982,1978-06-30
40,28,13,15,612,1927-11-09
25,63,2,30,936,1925-02-25
37,42,1,23,280,1942-06-25
5,97,16,99,61,2002-12-10
9,54,86,51,634,2012-11-10
82,83,11,73,194,1955-01-21
26,16,64,99,177,2008-03-18
6,73,14,55,27,1920-02-15
37,8,85,7,629,1927-12-27
33,17,93,61,715,2018-07-21
21,1,59,87,331,1949-03-08
38,86,95,13,263,1992-06-29
87,12,53,41,107,1931-12-22
49,95,24,10,714,1932-03-07
69,2,51,11,395,1963-06-30
5,23,39,92,672,1953-07-26
62,19,62,19,210,2002-06-18
73,12,98,80,139,2017-06-01
87,22,86,3,929,1972-10-23
52,21,80,42,116,2013-07-17
44,91,65,34,708,1914-03-05
61,44,74,6,373,1920-12-21
35,33,98,69,235,1909-08-31
3,31,36,22,12,1951-01-29
32,63,29,92,964,1931-02-02
30,28,24,8,486,1993-06-27
12,72,1,27,606,2005-10-26
52,73,3,19,929,1981-04-04
4,22,14,88,869,2013-10-05
9,11,41,73,254,1936-12-30
14,10,16,29,507,1913-07-22
77,72,48,73,41,2001-09-12
13,76,60,16,850,1971-02-12
73,20,98,14,694,2003-05-05
20,64,49,4,484,1945-10-25
15,51,25,9,140,1922-01-18
21,13,88,97,245,2002-02-26
31,9,26,19,336,1993-04-01
56,21,70,29,754,1932-12-09
50,45,76,13,275,1957-09-14
89,78,91,14,560,1994-11-27
98,22,21,95,819,1986-05-01
78,70,86,61,991,1966-07-13
80,49,13,44,709,1976-10-07
57,81,81,60,59,1925-10-06
69,9,69,31,90,1969-06-29
87,26,92,73,419,1997-03-08
51,59,9,80,885,1961-12-19
36,78,56,48,300,1921-03-14
92,96,2,43,624,1940-09-15
85,44,34,41,327,1913-01-30
32,81,97,95,743,2007-11-03
89,59,76,25,480,1963-12-19
8,94,96,65,467,1941-12-08
88,31,98,38,818,1940-02-01
45,17,47,97,870,2016-01-25
94,8,17,57,164,1949-01-17
38,42,67,5,189,1937-11-04
86,64,16,32,239,2017-11-30
18,18,60,26,315,1959-03-18
43,97,61,46,463,1988-06-01
45,96,44,28,413,1953-02-04
2,54,19,49,914,1924-10-28
97,13,82,43,839,1986-09-26
25,6,13,2,248,1912-05-02
85,82,94,43,450,2001-01-25
49,32,66,24,941,1903-03-28
83,100,13,45,864,1948-11-13
90,21,2,21,797,1987-07-25
20,62,80,23,594,1995-10-23
61,73,84,66,672,1965-01-23
32,66,31,24,2,1930-12-31
68,89,74,75,279,1926-02-15
92,77,54,52,689,1958-05-20
4,74,24,52,763,2006-03-24
19,25,62,1,626,1977-02-05
80,41,84,15,95,1967-04-05
42,13,17,54,610,1968-05-02
89,66,55,26,622,1933-12-15
26,30,98,77,603,1952-12-13
3,22,78,44,724,1947-11-18
10,57,98,56,927,1961-05-13
43,12,47,9,174,1983-04-17
2,3,38,54,84,1911-02-21
20,28,26,76,134,1944-07-21
30,93,24,40,271,1900-08-16
51,44,63,81,106,1914-09-16
12,57,63,30,140,2009-12-04
80,73,94,15,352,1993-12-09
80,56,84,96,444,1974-09-09
12,86,43,84,414,1946-11-28
89,5,47,13,667,1993-01-29
84,39,68,3,270,1951-03-04
50,29,91,73,515,1970-04-18
48,63,54,95,473,1933-05-02
70,28,34,33,141,1975-03-12
41,52,64,37,201,2008-07-22
61,48,78,62,907,1927-06-08
6,86,32,93,261,1921-09-07
98,86,11,34,775,1956-08-29
16,14,31,70,34,1997-01-30
2,57,61,85,844,1962-04-05
64,93,89,69,247,1907-12-08
22,92,75,100,1,1968-09-28
69,65,45,23,572,1942-01-15
71,46,93,30,888,1937-02-21
36,29,79,25,495,1958-12-21
24,19,68,97,495,1904-02-04
79,93,85,100,146,1980-07-10
75,30,94,84,769,1930-07-07
63,60,72,7,319,1945-08-28
79,92,44,72,305,1943-11-09
83,15,66,51,706,1923-08-20
72,2,76,43,542,2016-03-05
49,37,46,15,674,1949-08-24
11,52,97,14,418,1954-12-16
30,2,6,13,416,1976-09-02
7,78,23,21,902,1941-12-09
6,78,97,33,240,1982-04-03
79,25,18,82,404,1905-08-02
30,21,99,87,921,2005-08-01
26,24,77,41,154,1900-01-31
83,31,16,3,70,1924-03-07
9,18,58,68,383,1947-07-14
76,11,23,10,139,2012-12-27
55,53,29,56,893,1952-02-24
33,48,41,32,202,2019-06-09
72,71,17,95,698,2015-06-28
45,70,57,26,111,1980-07-07
50,85,36,17,726,1963-01-30
57,41,81,68,754,1926-10-07
80,66,38,67,435,1992-09-17
100,49,59,89,434,1960-07-19
57,63,89,10,374,2016-05-20
73,8,53,28,298,1971-07-14
3,65,16,90,80,1977-07-16
7,95,78,47,389,1979-04-26
20,88,83,20,681,1970-08-24
70,81,18,50,19,1921-08-17
96,37,90,89,967,1958-12-28
71,100,52,99,701,1987-07-18
5,60,35,43,587,1951-03-21
30,40,48,49,838,1906-04-26
71,96,45,31,406,2018-03-21
53,49,95,15,862,1930-08-11
69,48,97,44,269,1909-11-23
62,28,90,8,431,1970-08-10
67,23,1,9,32,1994-01-16
18,54,55,41,703,1959-10-12
30,78,29,70,895,1919-09-07
61,13,24,67,272,1951-07-13
8,47,10,45,317,1908-01-11
94,32,43,32,504,1906-04-20
59,42,41,53,331,1947-11-14
25,95,41,62,6,2000-02-04
20,59,99,29,466,2019-04-05
28,90,11,44,419,1913-12-17
67,77,87,44,470,2002-02-16
47,99,79,39,26,2015-10-31
97,78,74,86,617,1974-03-02
94,75,35,53,207,1915-02-28
80,28,76,43,194,1901-03-07
89,17,33,83,800,2014-04-21
73,80,30,70,89,1995-11-05
50,85,28,99,160,1979-08-15
53,51,21,46,148,1950-09-23
53,26,53,73,507,1928-02-15
7,23,94,70,399,1914-06-10
12,26,62,99,240,1929-12-16
87,70,32,45,818,2008-08-17
91,72,30,69,462,1945-03-19
54,60,51,75,384,1903-12-15
97,40,76,36,650,1964-06-03
96,47,55,95,3,1970-10-11
6,6,67,2,519,1933-10-14
59,54,41,55,178,1935-11-01
97,65,63,80,171,1989-01-18
20,62,85,20,413,1983-10-13
96,66,80,24,606,1969-11-26
99,97,20,14,557,1953-07-16
13,21,32,16,162,1915-09-29
16,39,74,81,799,1946-05-08
9,57,97,46,641,1943-05-11
55,22,65,39,218,1913-12-31
4,56,40,6,530,1922-02-09
97,88,76,3,21,1966-01-28
58,10,35,49,540,2005-01-19
71,49,71,51,73,1945-02-16
38,56,3,100,615,1962-09-12
7,39,64,42,577,2015-12-23
41,7,72,64,11,1940-10-16
54,43,69,51,543,1920-05-13
23,66,99,81,835,1907-06-28
99,34,45,43,540,1948-06-15
50,45,22,92,358,2006-08-26
23,35,2,2,70,1903-09-15
87,66,81,50,346,1949-11-15
7,53,71,88,624,1983-02-22
33,87,98,54,499,2000-08-11
97,28,61,20,196,1939-10-23
87,9,43,89,752,1967-06-14
14,44,61,68,422,2015-05-21
94,10,7,29,237,1933-02-11
39,41,80,29,154,1976-11-24
75,26,15,98,713,1934-12-05
99,37,74,79,935,1900-12-23
98,25,53,32,544,2006-04-02
99,81,20,44,959,1964-01-18
39,33,3,53,686,2007-12-17
25,35,41,36,70,2005-11-11
37,10,61,7,625,1986-11-20
55,54,57,70,172,1954-01-22
83,93,69,83,925,1935-08-14
54,64,65,45,768,1955-01-15
38,37,76,16,857,1936-05-16
73,17,59,41,797,1937-07-18
62,63,28,78,471,2003-11-17
9,19,43,32,551,1947-11-11
52,50,57,84,365,1950-09-05
65,88,86,89,647,2006-07-27
11,41,12,41,774,1924-10-16
98,87,13,56,48,1941-02-14
93,39,56,9,804,1977-09-25
28,2,68,73,228,1974-11-05
17,1,52,52,346,1963-04-02
89,70,73,71,657,1972-05-08
42,16,92,24,229,1910-03-01
12,70,37,11,352,1938-08-15
37,14,59,7,969,1980-06-02
22,13,45,11,911,2009-08-20
61,97,47,86,232,1927-11-29
69,40,52,65,758,1995-09-05
19,24,97,34,856,2016-05-17
70,43,40,41,830,1901-02-09
81,58,6,27,913,1943-05-14
11,39,88,100,46,1952-10-22
56,86,65,82,834,2006-12-20
7,39,77,60,390,1996-04-25
17,52,57,24,492,2004-02-26
66,2,72,63,362,1956-02-04
81,8,6,96,141,1991-11-14
81,59,85,20,859,1964-07-13
59,40,38,20,246,1908-01-17
93,42,43,78,146,1931-05-16
90,83,36,56,133,1977-05-27
98,95,45,62,296,1973-02-02
38,16,65,65,784,1956-09-29
30,67,75,87,986,1978-02-26
5,59,52,83,892,1936-05-20
36,55,48,38,682,1993-07-21
87,79,100,87,919,2010-09-17
63,36,24,39,482,1996-01-05
87,75,47,82,82,1999-01-16
73,38,9,11,457,1982-02-07
24,99,68,49,563,1995-01-31
3,88,71,44,726,1918-09-05
99,28,47,78,417,1923-05-31
66,30,18,58,181,1988-03-03
55,75,31,84,396,1950-12-27
60,95,38,19,378,1923-01-24
100,30,92,33,971,1925-02-19
90,44,20,44,339,2008-01-13
6,7,7,78,792,1931-02-02
53,54,32,30,592,1920-03-01
15,16,69,10,938,1926-10-15
78,40,30,9,292,2018-04-27
3,74,19,87,48,1956-11-11
57,42,94,24,758,1900-06-12
40,68,19,15,984,2002-02-13
100,12,49,86,75,1930-11-09
14,78,18,21,637,2008-11-09
36,68,66,34,188,2006-07-03
49,74,75,74,470,1956-12-19
22,79,26,5,750,1937-06-04
98,54,4,58,194,1969-12-17
3,52,55,3,973,1954-11-22
100,50,54,53,641,1986-01-09
71,42,74,22,644,1966-12-10
83,6,32,75,806,1962-10-06
86,62,51,45,633,1949-02-21
12,25,1,36,195,1939-05-04
81,32,91,3,300,1936-09-11
54,20,18,43,652,2012-04-03
29,69,66,8,8,1981-02-02
12,46,40,67,820,2016-12-03
88,61,19,79,873,1915-04-15
49,28,23,64,940,1975-05-14
99,20,3,67,646,1934-05-15
60,64,6,93,665,1993-05-29
22,99,96,56,544,2019-05-08
62,53,30,62,57,1947-11-17
18,61,67,91,809,1903-09-22
71,78,46,81,252,1927-09-06
36,94,77,67,547,1937-07-19
2,13,10,39,922,1983-02-27
48,69,14,91,613,1938-12-19
88,12,24,99,503,2016-11-28
3,87,30,75,153,1904-06-11
37,52,85,17,897,1939-09-27
54,50,32,45,829,1926-05-23
90,90,50,5,631,2003-04-28
84,34,9,28,152,1939-08-04
33,22,88,35,192,1930-11-07
67,78,54,50,746,1969-12-30
10,54,71,8,303,1971-11-17
43,46,89,69,355,2002-10-08
40,41,82,82,974,1927-01-07
91,40,73,48,65,1990-06-08
16,19,59,42,775,1974-10-01
30,63,30,2,953,1927-06-24
95,11,64,66,42,1919-11-14
8,68,7,10,944,1963-07-21
58,16,39,58,372,1985-10-03
39,13,91,3,183,1976-03-13
83,13,83,48,516,1932-12-14
21,27,5,27,208,1985-08-22
96,22,53,43,603,1902-01-16
4,51,26,20,340,1922-01-30
74,16,21,85,786,1999-04-01
90,12,41,23,726,1951-09-06
92,58,38,14,802,1943-04-22
10,62,64,12,585,1952-06-29
21,19,46,89,469,1919-06-17
66,23,85,31,423,1904-12-30
76,39,31,75,317,1941-11-03
92,65,78,97,216,1938-01-05
99,19,27,58,946,1910-10-23
87,37,22,65,288,1902-06-02
14,22,6,31,605,1943-11-16
58,87,70,5,856,1960-12-12
45,89,73,27,321,1912-01-12
56,1,15,79,308,2014-10-20
49,11,83,50,537,1906-11-15
35,45,47,37,193,1953-02-02
12,87,71,89,535,1956-08-28
66,67,6,86,713,2003-02-11
78,48,12,8,128,1926-01-17
68,58,10,57,282,1922-04-11
33,87,84,30,698,2019-03-10
37,16,23,18,600,2010-08-16
37,23,42,15,957,2013-10-10
42,72,54,17,461,1937-01-23
93,33,46,22,107,2016-03-03
56,36,86,87,892,2007-03-16
72,66,18,58,293,1942-01-10
80,22,49,39,303,1991-12-13
98,29,18,50,678,1957-08-21
27,56,79,11,819,2006-07-07
31,100,19,81,249,1996-06-15
3,11,45,97,773,1999-05-23
97,78,5,76,20,1957-09-14
20,24,60,11,757,1986-11-06
14,65,66,94,162,1906-01-21
15,95,51,64,147,1912-01-30
54,92,97,31,924,1952-02-27
69,34,69,79,895,1958-04-19
16,2,20,21,535,1912-02-22
45,11,98,2,810,1985-01-06
20,38,20,27,873,1902-04-16
18,95,23,65,626,1952-10-09
92,23,51,6,989,1969-09-20
73,74,77,7,678,1941-09-22
96,82,54,27,579,1974-12-09
44,56,34,54,999,1940-03-24
38,95,95,30,990,1974-10-02
15,27,26,92,68,1995-03-18
11,83,28,58,525,1997-05-10
58,27,63,72,606,1980-06-01
32,16,41,53,43,1920-10-13
41,93,73,32,130,1914-02-26
63,96,96,79,938,1993-09-19
15,5,73,100,551,1908-12-07
96,19,33,86,748,1961-01-31
85,77,21,51,569,1931-01-18
70,62,65,68,764,1956-02-09
36,13,45,53,808,1961-04-19
75,60,27,14,995,1900-05-04
81,69,46,28,298,2018-03-08
4,20,21,14,316,1956-06-01
43,96,36,56,937,1992-01-12
6,22,91,46,542,1924-12-21
36,64,11,93,211,1914-10-23
16,75,18,17,654,1975-08-21
21,1,53,77,204,1912-10-25
91,73,20,37,816,1987-09-21
82,16,42,95,89,1998-12-01
16,68,4,93,993,2007-01-13
70,30,44,79,83,2008-09-26
26,66,46,92,886,1938-01-07
94,88,56,94,737,1993-12-03
95,51,36,79,709,1938-03-07
80,31,53,33,820,1948-05-25
5,76,16,82,247,1954-10-17
82,44,29,88,806,1921-07-02
37,95,28,26,984,1955-05-06
27,9,30,52,549,1991-07-16
70,46,70,78,299,1927-03-10
100,84,99,8,681,1979-02-19
31,90,33,56,97,1963-03-26
18,19,76,94,658,1910-04-20
75,48,86,62,480,1942-11-08
32,9,70,100,955,2000-09-12
71,93,69,66,490,1905-03-23
22,84,99,76,853,1991-09-20
36,87,35,71,428,1930-01-17
81,56,48,33,747,1983-09-21
91,15,55,65,305,1904-07-12
30,56,87,86,294,1903-12-11
89,92,43,7,69,1916-09-27
34,16,43,13,11,1931-08-02
1,11,66,84,691,1907-06-20
99,9,99,8,112,1927-06-12
73,55,10,35,511,1902-03-20
65,77,25,33,999,1992-07-09
92,91,97,73,830,1998-02-13
64,78,88,84,486,1923-11-21
97,35,11,24,507,1914-01-24
46,36,46,58,707,1909-01-28
24,42,45,65,875,1992-03-27
76,75,84,8,961,1990-10-08
75,100,52,84,704,1918-04-01
65,62,15,24,26,1954-12-24
42,53,69,50,477,1997-03-10
31,100,1,59,134,1998-11-12
42,98,73,35,728,1902-07-23
22,85,77,89,10,1983-10-23
42,67,91,50,209,1956-10-31
6,42,53,88,350,1945-04-26
32,81,20,10,464,2017-03-24
7,52,18,94,919,2005-07-08
18,67,51,40,437,1932-08-05
59,98,82,81,373,1921-03-10
71,12,56,20,795,1928-03-07
49,6,33,87,226,1945-04-20
52,17,50,74,517,1982-01-11
72,74,81,39,613,1933-05-25
84,88,44,73,261,1929-08-28
67,75,62,65,693,1911-11-15
69,93,20,24,884,2015-07-04
24,22,86,22,758,1959-03-18
95,41,6,59,236,1936-08-25
66,42,50,43,812,1944-11-15
71,71,71,84,286,1913-01-19
37,78,49,98,349,1942-12-19
56,12,77,23,733,1935-09-16
13,67,41,97,956,2019-12-06
75,8,25,67,535,1910-12-29
14,4,92,71,130,1971-02-23
47,21,2,14,819,1970-07-04
8,23,74,95,456,1904-10-15
41,42,61,95,34,2007-07-26
49,96,4,34,194,1995-08-27
20,75,72,27,465,1975-03-16
77,17,7,95,985,1908-02-14
79,12,35,67,898,1931-04-25
55,52,81,87,6,2000-02-23
73,88,29,33,790,1906-06-16
50,14,64,15,897,2003-09-30
47,75,89,6,153,1933-09-28
6,24,84,82,339,2007-07-19
94,3,6,48,314,1978-12-04
21,5,70,6,267,1908-11-05
97,40,84,8,352,2007-08-21
9,56,14,3,274,1998-08-17
75,44,47,9,1,1950-05-16
60,20,8,28,411,1998-08-03
57,38,48,35,914,1966-08-09
77,25,70,13,807,1950-01-07
33,53,99,55,546,1935-07-04
85,34,96,100,167,1915-10-15
24,70,68,99,374,1919-10-11
52,46,43,52,274,1915-06-07
3,25,91,76,886,1932-09-16
2,16,44,12,373,1963-11-17
37,70,71,23,270,1994-05-23
45,7,21,16,284,1985-01-14
90,50,39,65,543,2013-01-21
7,69,73,20,217,1959-12-10
28,89,34,14,17,1961-01-12
97,41,24,87,311,1974-07-15
39,29,8,59,273,1920-11-27
15,100,61,77,342,1924-03-10
99,37,54,9,471,1997-05-28
88,38,26,72,151,2013-07-14
22,24,2,69,895,1930-08-05
69,35,11,50,280,1941-11-30
47,90,81,98,221,1935-03-03
33,8,7,80,835,1929-07-05
16,88,85,51,63,2014-02-03
71,88,17,69,316,1991-12-22
41,39,85,64,63,1981-08-18
90,84,57,60,761,1994-02-24
86,6,67,44,512,1906-02-24
53,40,99,59,878,1933-12-13
89,96,71,17,272,1942-10-23
10,7,43,93,747,1977-01-07
71,91,14,44,862,1999-04-16
85,50,100,14,430,1928-04-28
35,71,54,42,237,1946-09-09
44,5,54,69,672,1989-10-12
87,24,30,10,921,1997-09-07
1,74,8,78,870,2000-09-22
33,97,100,21,176,1930-02-27
54,35,49,95,863,2000-09-21
64,38,13,49,538,2012-05-11
74,19,21,71,553,1906-03-29
52,87,34,94,152,1951-04-21
54,23,16,41,571,1957-01-30
90,100,40,72,324,1999-06-16
13,9,7,64,758,2008-04-06
53,32,82,79,534,1923-08-17
34,50,17,86,585,1920-04-02
49,36,73,9,910,1962-07-14
100,16,16,23,657,1985-06-24
33,32,92,73,874,1969-04-26
52,26,27,44,847,2007-05-26
2,61,93,13,386,1975-11-24
97,65,71,64,493,1953-10-27
65,77,6,90,279,1915-06-03
56,77,35,58,995,1914-07-20
42,37,34,91,729,1937-08-22
85,52,74,80,692,1960-05-11
61,13,55,40,913,1963-12-23
83,29,73,86,915,1939-04-21
28,40,19,93,117,2006-08-04
53,56,10,67,314,2007-09-05
25,37,27,63,475,2013-08-14
71,48,13,35,872,2015-01-29
13,82,12,81,38,1936-03-10
73,85,91,73,815,2003-09-18
12,86,71,87,255,1928-02-18
63,33,21,39,291,1904-01-02
32,58,22,60,863,1964-07-24
76,87,15,53,316,1940-07-25
91,5,47,49,945,2012-03-08
55,17,51,6,550,2009-06-26
27,90,38,56,724,1971-10-14
29,5,90,26,649,2005-04-25
3,3,96,86,747,1961-08-19
41,42,56,78,723,1996-02-05
58,93,33,77,570,1984-10-10
30,74,7,1,684,1920-02-23
36,54,48,34,73,1904-02-10
93,2,79,80,398,1952-07-24
75,43,61,51,643,2004-04-14
24,42,29,59,876,2014-06-17
66,11,39,6,379,1900-12-14
31,80,91,86,864,1953-05-03
25,80,29,15,553,1941-12-11
36,25,33,10,799,1974-09-08
51,76,61,35,887,2004-03-29
56,96,90,64,655,1982-10-20
97,12,81,89,338,1903-04-23
52,37,51,40,18,2007-03-03
81,28,33,76,925,1967-06-02
84,63,50,56,595,1995-01-03
85,60,4,61,63,1990-07-03
60,2,64,93,681,1953-01-05
65,47,71,73,856,1922-08-01
16,17,92,34,478,1963-04-20
90,67,67,22,560,1985-07-03
39,6,44,7,961,1932-09-19
81,69,61,86,144,2010-10-03
90,90,89,81,693,1908-09-16
53,85,42,52,124,1976-10-21
62,80,39,64,871,1939-02-12
37,17,90,65,975,1997-03-30
42,70,84,54,165,1905-11-03
97,2,37,99,398,1982-07-01
76,59,48,63,950,1910-06-17
68,10,75,41,9,1922-12-17
78,82,95,42,241,1902-09-03
22,35,14,82,581,2016-01-31
21,95,96,45,426,1985-04-17
84,26,71,95,851,1967-01-06
50,11,60,24,237,1983-02-02
11,47,19,91,239,1981-02-20
48,10,18,52,199,2016-04-02
66,89,40,70,25,1966-08-11
79,87,4,92,837,1914-04-01
74,59,37,65,451,2006-05-22
100,78,13,100,988,1980-02-19
